ID	Hits	Length	Normalized	Product
PF3D7_0931100	34	2478	0.0137207425343	nucleolarproteinNop52,putative
PF3D7_0931300	5	918	0.00544662309368	asparagine-richantigen,putative
PF3D7_0931400	2	933	0.0021436227224	conservedPlasmodiumprotein,unknownfunction
PF3D7_0931600	2	756	0.0026455026455	conservedPlasmodiumprotein,unknownfunction
PF3D7_0931700	1	2148	0.000465549348231	conservedPlasmodiumprotein,unknownfunction
PF3D7_0931800	2	849	0.00235571260306	proteasomeprecursor,putative
PF3D7_0931900	1	792	0.00126262626263	adenylatekinase-likeprotein2(AKLP2)
PF3D7_0932000	1	309	0.00323624595469	conservedPlasmodiumprotein,unknownfunction
PF3D7_0932100	4	3825	0.00104575163399	proteinMAM3,putative
PF3D7_0932200	3	516	0.00581395348837	profilin,putative(PFN)
PF3D7_0932700	3	3711	0.000808407437348	conservedPlasmodiumprotein,unknownfunction
PF3D7_0932800	2	4029	0.000496401092082	conservedPlasmodiumprotein,unknownfunction
PF3D7_0933000	2	2286	0.00087489063867	mRNAprocessingprotein,putative
PF3D7_0933100	3	2478	0.00121065375303	conservedPlasmodiumprotein,unknownfunction
PF3D7_0933200	2	603	0.00331674958541	calcyclinbindingprotein,putative
PF3D7_0933300	5	2949	0.00169548999661	conservedPlasmodiumprotein,unknownfunction
PF3D7_0933400	1	807	0.00123915737299	conservedPlasmodiumprotein,unknownfunction
PF3D7_0933500	10	4539	0.00220312844239	gamma-tubulincomplexcomponent,putative
PF3D7_0933600	2	1455	0.00137457044674	mitochondrial-processingpeptidasesubunitbeta,putative(MAS1)
PF3D7_0933800	3	2208	0.00135869565217	deltatubulin,putative
PF3D7_0933900	2	753	0.00265604249668	conservedPlasmodiumprotein,unknownfunction
PF3D7_0934100	5	3171	0.00157678965626	DNAexcision-repairhelicase,putative
PF3D7_0934700	2	1596	0.00125313283208	UBXdomain,putative
PF3D7_0934800	1	1029	0.000971817298348	cAMP-dependentproteinkinasecatalyticsubunit(PKAc)
PF3D7_0935200	77	3444	0.0223577235772	sec-1familyprotein
PF3D7_0935400	4	1800	0.00222222222222	gametocytedevelopmentprotein1(GDV1)
PF3D7_0935500	4	939	0.00425985090522	Plasmodiumexportedprotein,unknownfunction(GEXP22)
PF3D7_0935600	2	1539	0.00129954515919	gametocytogenesis-implicatedprotein(GIG)
PF3D7_0935800	2	4023	0.000497141436739	cytoadherencelinkedasexualprotein9(CLAG9)
PF3D7_0935900	4	2142	0.00186741363212	ring-exportedprotein1(REX1)
PF3D7_0936300	6	981	0.00611620795107	ring-exportedprotein3(REX3)
PF3D7_0936400	1	645	0.0015503875969	ring-exportedprotein4(REX4)
PF3D7_0936600	1	894	0.00111856823266	Plasmodiumexportedprotein(PHISTb),unknownfunction(GEXP05)
PF3D7_0936900	5	1092	0.00457875457875	Plasmodiumexportedprotein(PHISTb),unknownfunction,pseudogene
PF3D7_0937000	1	1074	0.000931098696462	Plasmodiumexportedprotein(PHISTb),unknownfunction
PF3D7_0937300	1	1116	0.00089605734767	rifin(RIF)
PF3D7_0937400	1	1080	0.000925925925926	rifin(RIF)
PF3D7_0937600	6	3948	0.00151975683891	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0937800	6	6795	0.000883002207506	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1000100	7	6726	0.00104073743681	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1000300	1	1038	0.000963391136802	rifin(RIF)
PF3D7_1000700	1	867	0.00115340253749	Plasmodiumexportedprotein(PHISTa),unknownfunction,pseudogene
PF3D7_1000800	3	879	0.00341296928328	stevor,pseudogene
PF3D7_1001300	1	837	0.00119474313023	Plasmodiumexportedprotein(PHISTa),unknownfunction
PF3D7_1001400	1	2766	0.000361532899494	alpha/betahydrolase,putative
PF3D7_1001600	4	2292	0.00174520069808	alpha/betahydrolase,putative
PF3D7_1001700	1	801	0.00124843945069	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_1001900	1	831	0.00120336943442	Plasmodiumexportedprotein(hyp16),unknownfunction(PfJ23)
PF3D7_1002100	1	1896	0.000527426160338	PF70protein(PF70)
PF3D7_1002200	2	2940	0.000680272108844	tryptophan-richantigen3(PArt)
PF3D7_1002300	1	1293	0.00077339520495	conservedPlasmodiumprotein,unknownfunction
PF3D7_1002500	1	564	0.00177304964539	conservedPlasmodiumprotein,unknownfunction
PF3D7_1002600	1	1662	0.000601684717208	conservedPlasmodiumprotein,unknownfunction
PF3D7_1002700	1	2835	0.000352733686067	conservedPlasmodiumprotein,unknownfunction
PF3D7_1002800	6	4278	0.00140252454418	DnaJprotein,putative
PF3D7_1002900	1	384	0.00260416666667	conservedPlasmodiumprotein,unknownfunction
PF3D7_1003000	5	3819	0.0013092432574	conservedPlasmodiumprotein,unknownfunction
PF3D7_1003200	1	600	0.00166666666667	conservedPlasmodiumprotein,unknownfunction
PF3D7_1003400	1	6153	0.000162522346823	conservedPlasmodiumprotein,unknownfunction
PF3D7_1003600	1	846	0.00118203309693	membraneskeletalproteinIMC1-related(ALV5)
PF3D7_1003700	5	3927	0.00127323656735	conservedPlasmodiumprotein,unknownfunction
PF3D7_1003800	16	3708	0.00431499460626	U5smallnuclearribonuclearprotein,putative
PF3D7_1003900	2	765	0.00261437908497	conservedPlasmodiumprotein,unknownfunction
PF3D7_1004100	2	3573	0.000559753708368	hypotheticalprotein
PF3D7_1004200	23	9042	0.00254368502544	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1004300	7	3393	0.00206307102859	zincfinger,C3HC4type,putative
PF3D7_1004400	7	2643	0.00264850548619	RNAbindingprotein,putative
PF3D7_1004600	2	3240	0.000617283950617	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1005100	2	3396	0.000588928150766	conservedprotein,unknownfunction
PF3D7_1005300	3	1032	0.00290697674419	conservedPlasmodiumprotein,unknownfunction
PF3D7_1005500	7	4740	0.00147679324895	regulatorofnonsensetranscripts,putative
PF3D7_1005600	27	2391	0.0112923462986	DnaJprotein,putative
PF3D7_1005900	1	1908	0.000524109014675	conservedPlasmodiumprotein,unknownfunction
PF3D7_1006100	1	537	0.00186219739292	CCR4-NOTtranscriptioncomplexsubunit5,putative(NOT5)
PF3D7_1006400	1	2613	0.000382701875239	conservedPlasmodiumprotein,unknownfunction
PF3D7_1006600	1	582	0.00171821305842	phosducin-likeprotein,putative(PhLP1)
PF3D7_1006700	1	1152	0.000868055555556	conservedPlasmodiumprotein,unknownfunction
PF3D7_1007000	1	783	0.00127713920817	conservedmembraneprotein,unknownfunction
PF3D7_1007200	3	1782	0.0016835016835	rhoGAPGTPase,putative
PF3D7_1007300	2	1941	0.00103039670273	RINGzincfingerprotein,putative
PF3D7_1007500	1	327	0.00305810397554	conservedPlasmodiumprotein,unknownfunction
PF3D7_1007700	4	4794	0.000834376303713	transcriptionfactorwithAP2domain(s)(ApiAP2)
PF3D7_1007800	5	3120	0.00160256410256	conservedPlasmodiumprotein,unknownfunction
PF3D7_1007900	1	1632	0.000612745098039	eukaryotictranslationinitiationfactor3subunit7,putative
PF3D7_1008000	12	7140	0.00168067226891	inositolpolyphosphatekinase,putative(IPK1)
PF3D7_1008100	18	11562	0.00155682407888	conservedPlasmodiumprotein,unknownfunction
PF3D7_1008200	2	1167	0.00171379605827	endonuclease,putative
PF3D7_1008500	23	3891	0.005911076844	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1008600	1	1119	0.000893655049151	zincfingerC-x8-C-x5-C-x3-Htype,putative
PF3D7_1008800	2	1410	0.00141843971631	nucleolarprotein5,putative(NOP5)
PF3D7_1008900	2	729	0.00274348422497	adenylatekinase(AK1)
PF3D7_1009200	2	2748	0.000727802037846	smallsubunitrRNAsynthesis-associatedprotein,putative
PF3D7_1009400	2	1089	0.00183654729109	zincfingerprotein,putative
PF3D7_1009500	1	1128	0.000886524822695	metallopeptidase,putative
PF3D7_1009600	1	1467	0.00068166325835	proteinphosphatase,putative
PF3D7_1009700	1	1662	0.000601684717208	tubulin-tyrosineligase,putative
PF3D7_1009800	21	4038	0.00520059435364	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1009900	4	2340	0.0017094017094	conservedPlasmodiumprotein,unknownfunction
PF3D7_1010100	1	897	0.00111482720178	conservedPlasmodiumprotein,unknownfunction
PF3D7_1010200	8	5520	0.00144927536232	DNA2/NAM7helicase,putative
PF3D7_1011100	8	2952	0.00271002710027	conservedPlasmodiumprotein,unknownfunction
PF3D7_1011300	1	1935	0.000516795865633	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1011400	2	816	0.00245098039216	proteasomesubunitbetatype-5
PF3D7_1011600	2	1962	0.00101936799185	conservedPlasmodiumprotein,unknownfunction
PF3D7_1011700	2	1170	0.0017094017094	DNArepairproteinRAD23,putative
PF3D7_1011800	1	3420	0.000292397660819	QF122antigen
PF3D7_1012000	2	2346	0.000852514919011	ubiquitin-proteinligasee3,putative
PF3D7_1012100	2	1164	0.00171821305842	conservedPlasmodiumprotein,unknownfunction
PF3D7_1012200	1	804	0.00124378109453	conservedPlasmodiumprotein,unknownfunction
PF3D7_1012500	2	1782	0.00112233445567	phosphoglucomutase,putative
PF3D7_1012600	1	1668	0.000599520383693	GMPsynthetase(GMPS)
PF3D7_1012700	7	4317	0.00162149640954	proteinphosphatase,putative
PF3D7_1012800	3	2595	0.00115606936416	conservedPlasmodiumprotein,unknownfunction
PF3D7_1012900	1	1143	0.00087489063867	autophagy-relatedprotein18,putative(ATG18)
PF3D7_1013000	2	1563	0.00127959053103	zincfingerprotein,putative
PF3D7_1013100	9	3663	0.002457002457	U3snoRNA-associatedsmallsubunitrRNAprocessingprotein,putative
PF3D7_1013200	6	3195	0.0018779342723	conservedPlasmodiumprotein,unknownfunction
PF3D7_1013300	1	1887	0.000529941706412	conservedPlasmodiumprotein,unknownfunction
PF3D7_1013400	2	2394	0.000835421888053	conservedPlasmodiumprotein,unknownfunction
PF3D7_1013500	8	4158	0.001924001924	phosphoinositide-specificphospholipaseC(PI-PLC)
PF3D7_1013600	7	6717	0.00104213190412	conservedPlasmodiumprotein,unknownfunction
PF3D7_1013800	18	1461	0.0123203285421	conservedPlasmodiumprotein,unknownfunction
PF3D7_1013900	3	3225	0.00093023255814	initiationfactor2subunitfamily,putative
PF3D7_1014100	2	4368	0.000457875457875	conservedPlasmodiumprotein,unknownfunction
PF3D7_1014200	2	2670	0.000749063670412	malegametefusionfactorHAP2,putative(HAP2)
PF3D7_1014300	55	7140	0.00770308123249	conservedprotein,unknownfunction
PF3D7_1014400	3	975	0.00307692307692	MO15-relatedproteinkinase(MRK)
PF3D7_1014500	5	3900	0.00128205128205	conservedPlasmodiumprotein,unknownfunction
PF3D7_1014600	9	7737	0.0011632415665	transcriptionalcoactivatorADA2(ADA2)
PF3D7_1014800	2	2505	0.000798403193613	conservedPlasmodiumprotein,unknownfunction
PF3D7_1014900	5	6840	0.000730994152047	conservedPlasmodiumprotein,unknownfunction
PF3D7_1015100	1	1191	0.000839630562552	conservedprotein,unknownfunction
PF3D7_1015200.1	1	2034	0.000491642084562	cysteine--tRNAligase,putative
PF3D7_1015200.2	1	2031	0.000492368291482	cysteine--tRNAligase,putative
PF3D7_1015200.3	1	1782	0.000561167227834	cysteine--tRNAligase,putative
PF3D7_1015400	4	2322	0.00172265288544	conservedPlasmodiumprotein,unknownfunction
PF3D7_1015500	4	1848	0.0021645021645	conservedPlasmodiumprotein,unknownfunction
PF3D7_1015700.1	3	1008	0.00297619047619	tubulinbindingcofactorc,putative
PF3D7_1015700.2	2	675	0.00296296296296	tubulinbindingcofactorc,putative
PF3D7_1015800	1	1008	0.000992063492063	ribonucleotidereductasesmallsubunit,putative
PF3D7_1015900	2	1341	0.00149142431022	enolase(ENO)
PF3D7_1016000	1	1362	0.000734214390602	conservedPlasmodiumprotein,unknownfunction
PF3D7_1016200	3	1683	0.0017825311943	conservedPlasmodiumprotein,unknownfunction
PF3D7_1016300	1	2475	0.00040404040404	glycophorinbindingprotein(GBP)
PF3D7_1016400	4	1830	0.00218579234973	serine/threonineproteinkinase,FIKKfamily(FIKK10.1)
PF3D7_1016500	2	2304	0.000868055555556	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_1016600	1	891	0.00112233445567	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_1016700	5	2493	0.00200561572403	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_1016800	2	945	0.0021164021164	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_1017000	1	3285	0.000304414003044	DNApolymerasedeltacatalyticsubunit
PF3D7_1017200	2	1593	0.00125549278092	enoyl-CoAhydratase-relatedprotein,putative
PF3D7_1017300.1	1	1722	0.000580720092915	golgire-assemblystackingprotein2(GRASP)
PF3D7_1017300.2	1	1752	0.000570776255708	golgire-assemblystackingprotein2(GRASP)
PF3D7_1017400	1	735	0.00136054421769	phosphomannomutase,putative
PF3D7_1017600	10	2916	0.00342935528121	conservedPlasmodiumprotein,unknownfunction
PF3D7_1017700	2	1320	0.00151515151515	conservedPlasmodiumprotein,unknownfunction
PF3D7_1017800	5	3411	0.00146584579302	conservedPlasmodiumprotein,unknownfunction
PF3D7_1017900	1	1404	0.000712250712251	26sproteasomeregulatorysubunitp55,putative
PF3D7_1018000	1	1683	0.000594177064765	tRNApseudouridinesynthase,putative
PF3D7_1018200	17	6501	0.00261498231041	serine/threonineproteinphosphatase,putative
PF3D7_1018300	2	3048	0.000656167979003	conservedPlasmodiumprotein,unknownfunction
PF3D7_1018600	2	5715	0.000349956255468	conservedPlasmodiumprotein,unknownfunction
PF3D7_1018700	2	1860	0.0010752688172	conservedPlasmodiumprotein,unknownfunction
PF3D7_1018800	2	2127	0.000940291490362	conservedprotein,unknownfunction
PF3D7_1018900	1	2151	0.00046490004649	conservedPlasmodiumprotein,unknownfunction
PF3D7_1019000	4	7218	0.00055417013023	eukaryotictranslationinitiationfactorsubuniteIF2A,putative
PF3D7_1019100	11	5787	0.0019008121652	conservedPlasmodiumprotein,unknownfunction
PF3D7_1019300	9	5289	0.00170164492343	zincfingerprotein,putative
PF3D7_1019500.1	2	3726	0.000536768652711	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1019500.2	2	3726	0.000536768652711	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1019600	11	3633	0.00302780071566	conservedPlasmodiumprotein,unknownfunction
PF3D7_1019700	2	3225	0.00062015503876	conservedPlasmodiumprotein,unknownfunction
PF3D7_1019800	2	3255	0.000614439324117	tRNAmethyltransferase,putative
PF3D7_1019900	2	375	0.00533333333333	autophagy-relatedprotein8(ATG8)
PF3D7_1020000	1	969	0.00103199174407	largesubunitrRNAprocessingRRMprotein,putative
PF3D7_1020200	2	2472	0.000809061488673	conservedPlasmodiumprotein,unknownfunction
PF3D7_1020300	2	2310	0.000865800865801	cytoplasmicdyneinintermediatechain,putative
PF3D7_1020400	3	1806	0.00166112956811	S-adenosyl-L-methionine-dependentmethyltransferase,putative
PF3D7_1020500	4	1521	0.00262984878369	conservedPlasmodiumprotein,unknownfunction
PF3D7_1020600	7	6405	0.00109289617486	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1020700	5	3810	0.00131233595801	ribosomalprocessingATPase,putative
PF3D7_1020800	6	1923	0.00312012480499	dihydrolipoamideacyltransferasecomponentE2(DLAT)
PF3D7_1021000	1	1062	0.000941619585687	conservedPlasmodiumprotein,unknownfunction
PF3D7_1021100	3	5286	0.000567536889898	conservedPlasmodiumprotein,unknownfunction
PF3D7_1021200	3	2070	0.00144927536232	conservedPlasmodiumprotein,unknownfunction
PF3D7_1021500	3	2043	0.0014684287812	RNAhelicase,putative
PF3D7_1021600	3	792	0.00378787878788	deoxyribose-phosphatealdolase,putative
PF3D7_1021700	27	20805	0.00129776496035	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1021800	14	6225	0.00224899598394	conservedPlasmodiumprotein,unknownfunction
PF3D7_1021900	6	6873	0.000872981230904	conservedPlasmodiumprotein(10bantigen),unknownfunction
PF3D7_1022000	3	4281	0.000700770847933	RNAbindingprotein,putative
PF3D7_1022100	2	780	0.0025641025641	conservedPlasmodiumprotein,unknownfunction
PF3D7_1022200	3	1890	0.0015873015873	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1022400	5	1617	0.00309214594929	pre-mRNAsplicingfactor,putative
PF3D7_1022600	11	2676	0.00411061285501	kelchprotein,putative
PF3D7_1022800	1	2475	0.00040404040404	4-hydroxy-3-methylbut-2-en-1-yldiphosphatesynthase(GcpE)
PF3D7_1023000	1	1242	0.000805152979066	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1023100	22	17064	0.00128926394749	dyneinheavychain,putative
PF3D7_1023200	1	972	0.00102880658436	orotidinemonophosphatedecarboxylase(OMPDC)
PF3D7_1023400	1	588	0.00170068027211	HORMAdomainprotein,putative
PF3D7_1023600	3	1539	0.00194931773879	conservedPlasmodiumprotein,unknownfunction
PF3D7_1023700	5	2274	0.00219876868953	conservedPlasmodiumprotein,unknownfunction
PF3D7_1023800	3	2274	0.00131926121372	conservedPlasmodiumprotein,unknownfunction
PF3D7_1023900	44	9987	0.00440572744568	chromodomain-helicase-DNA-bindingprotein1homolog,putative(CHD1)
PF3D7_1024000	1	1701	0.000587889476778	conservedPlasmodiumprotein,unknownfunction
PF3D7_1024100	3	3315	0.000904977375566	conservedPlasmodiumprotein,unknownfunction
PF3D7_1024200	2	483	0.00414078674948	RNAbindingprotein,putative
PF3D7_1024400	1	1509	0.000662690523526	conservedPlasmodiumprotein,unknownfunction
PF3D7_1024700	2	1491	0.00134138162307	conservedPlasmodiumprotein,unknownfunction
PF3D7_1024800	50	4395	0.0113765642776	conservedPlasmodiumprotein,unknownfunction
PF3D7_1024900	11	4716	0.00233248515691	conservedPlasmodiumprotein,unknownfunction
PF3D7_1025000	8	2943	0.00271831464492	formin2,putative
PF3D7_1025100	3	2490	0.00120481927711	glucosamine-fructose-6-phosphateaminotransferase,putative
PF3D7_1025300	1	2769	0.000361141206212	conservedPlasmodiumprotein,unknownfunction
PF3D7_1025400	1	4077	0.000245278390974	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1025500	12	17304	0.000693481276006	conservedPlasmodiumprotein,unknownfunction
PF3D7_1025900	6	3996	0.0015015015015	conservedPlasmodiumprotein,unknownfunction
PF3D7_1026000	8	1092	0.00732600732601	conservedPlasmodiumprotein,unknownfunction
PF3D7_1026200	1	1767	0.000565930956423	conservedPlasmodiumprotein,unknownfunction
PF3D7_1026300	6	3366	0.0017825311943	conservedPlasmodiumprotein,unknownfunction
PF3D7_1026400	2	1812	0.00110375275938	celldivisioncycleprotein20homolog,putative(CDC20)
PF3D7_1026600	8	5079	0.00157511321126	conservedPlasmodiumprotein,unknownfunction
PF3D7_1026900	1	885	0.00112994350282	biotin--acetyl-CoA-carboxylase,putative
PF3D7_1027000	11	5436	0.00202354672553	conservedPlasmodiumprotein,unknownfunction
PF3D7_1027100	41	2319	0.0176800344976	smallsubunitrRNAprocessingstabilizingfactor,putative
PF3D7_1027300	4	1182	0.00338409475465	peroxiredoxin(nPrx)
PF3D7_1027700.1	3	540	0.00555555555556	centrin-3(CEN3)
PF3D7_1027700.2	3	540	0.00555555555556	centrin-3(CEN3)
PF3D7_1028000	1	1782	0.000561167227834	methyltransferase,putative
PF3D7_1028100	1	1830	0.000546448087432	protoporphyrinogenoxidase
PF3D7_1028300	1	948	0.00105485232068	nucleolarpreribosomalassemblyprotein,putative
PF3D7_1028400	15	1452	0.0103305785124	nucleolarpreribosomalassemblyprotein,putative
PF3D7_1028500	10	2517	0.00397298371077	conservedPlasmodiumprotein,unknownfunction
PF3D7_1028600	1	516	0.00193798449612	conservedPlasmodiumprotein,unknownfunction
PF3D7_1028700	11	1497	0.00734802939212	merozoiteTRAP-likeprotein(MTRAP)
PF3D7_1028800	1	354	0.00282485875706	conservedPlasmodiumprotein,unknownfunction
PF3D7_1028900	3	1110	0.0027027027027	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029100.1	3	4191	0.000715819613457	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029100.2	3	4185	0.000716845878136	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029200	9	1668	0.00539568345324	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029300	2	2208	0.000905797101449	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029400	3	1506	0.00199203187251	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029500	1	417	0.00239808153477	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029600	1	1104	0.000905797101449	adenosinedeaminase(ADA)
PF3D7_1029800	2	1314	0.00152207001522	RAPprotein,putative
PF3D7_1029900	7	5094	0.00137416568512	conservedPlasmodiumprotein,unknownfunction
PF3D7_1030100	8	3873	0.00206558223599	pre-mRNA-splicingfactorATP-dependentRNAhelicasePRP22,putative(PRP22)
PF3D7_1030300	6	3336	0.00179856115108	conservedPlasmodiumprotein,unknownfunction
PF3D7_1030800	2	639	0.00312989045383	calmodulin,putative
PF3D7_1031200	4	1095	0.00365296803653	MORNrepeat-containingprotein1(MORN1)
PF3D7_1031300	7	2760	0.00253623188406	conservedPlasmodiumprotein,unknownfunction
PF3D7_1031400.1	3	2817	0.0010649627263	OTU-likecysteineprotease,putative
PF3D7_1031400.2	3	2838	0.00105708245243	OTU-likecysteineprotease,putative
PF3D7_1031500	3	2754	0.00108932461874	DEAD/DEAHboxhelicase,putative
PF3D7_1031600	29	2715	0.0106813996317	conservedPlasmodiumprotein,unknownfunction(GEXP15)
PF3D7_1031700	1	351	0.002849002849	proteinphosphataseinhibitor3(I3)
PF3D7_1031800	2	1278	0.00156494522692	conservedPlasmodiumprotein,unknownfunction
PF3D7_1032000	1	2211	0.000452284034374	mitochondrialpreribosomalassemblyproteinrimMprecursor,putative
PF3D7_1032100	5	3573	0.00139938427092	mRNA-decappingenzymesubunit1,putative(DCP1)
PF3D7_1032200	2	390	0.00512820512821	conservedPlasmodiumprotein,unknownfunction
PF3D7_1032300	3	2616	0.00114678899083	conservedPlasmodiumprotein,unknownfunction
PF3D7_1032500	1	792	0.00126262626263	DER1-likeprotein,putative(Der1-2)
PF3D7_1032700	13	1662	0.00782190132371	conservedPlasmodiumprotein,unknownfunction
PF3D7_1032900	4	5232	0.000764525993884	RNApolymeraseII-associatedprotein1,putative
PF3D7_1033000	1	1686	0.000593119810202	conservedPlasmodiumprotein,unknownfunction
PF3D7_1033100	8	4305	0.00185830429733	S-adenosylmethioninedecarboxylase/ornithinedecarboxylase(AdoMetDC/ODC)
PF3D7_1033200	1	1068	0.000936329588015	earlytranscribedmembraneprotein10.2(ETRAMP10.2)
PF3D7_1033400	1	867	0.00115340253749	haloaciddehalogenase-likehydrolase,putative
PF3D7_1033500	7	2130	0.00328638497653	WD-repeatprotein,putative
PF3D7_1033600	3	2748	0.00109170305677	myb2transcriptionfactor,putative(Myb2)
PF3D7_1033700	2	1467	0.0013633265167	bromodomainprotein,putative
PF3D7_1033800	1	1353	0.000739098300074	plasmepsinVII
PF3D7_1033900	1	576	0.00173611111111	ubiquitinconjugatingenzyme,putative
PF3D7_1034100	1	423	0.00236406619385	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034300	1	1593	0.000627746390458	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034400	1	1896	0.000527426160338	flavoproteinsubunitofsuccinatedehydrogenase(SDHA)
PF3D7_1034500	4	4536	0.000881834215168	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034600	1	933	0.0010718113612	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034800	1	1011	0.000989119683482	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034900	1	2670	0.000374531835206	methionine--tRNAligase,putative
PF3D7_1035000	3	2982	0.0010060362173	U2snRNA/tRNApseudouridinesynthase,putative
PF3D7_1035100	2	1686	0.0011862396204	probableprotein,unknownfunction
PF3D7_1035200	27	1758	0.0153583617747	S-antigen
PF3D7_1035300	9	3702	0.00243111831442	glutamate-richprotein(GLURP)
PF3D7_1035400	2	1065	0.0018779342723	merozoitesurfaceprotein3(MSP3)
PF3D7_1035500	9	1116	0.00806451612903	merozoitesurfaceprotein6(MSP6)
PF3D7_1035600	9	1275	0.00705882352941	merozoitesurfaceprotein(H101)
PF3D7_1035700	7	2094	0.00334288443171	duffybinding-likemerozoitesurfaceprotein(DBLMSP)
PF3D7_1035800	8	2139	0.00374006545115	probableprotein,unknownfunction(M712)
PF3D7_1035900	13	1701	0.00764256319812	probableprotein,unknownfunction(M566)
PF3D7_1036000	4	1218	0.00328407224959	merozoitesurfaceprotein(MSP11)
PF3D7_1036300	5	2289	0.00218435998253	merozoitesurfaceprotein(DBLMSP2)
PF3D7_1036400	6	3489	0.00171969045572	liverstageantigen1(LSA1)
PF3D7_1036500	14	1668	0.0083932853717	probableprotein,unknownfunction
PF3D7_1036700	1	633	0.00157977883096	phosducin-likeprotein,putative(PhLP2)
PF3D7_1036900	10	5046	0.00198176773682	conservedPlasmodiumprotein,unknownfunction
PF3D7_1037000	3	6681	0.000449034575662	DNApolymerasezetacatalyticsubunit,putative
PF3D7_1037100	3	2238	0.00134048257373	pyruvatekinase2(PyKII)
PF3D7_1037200	2	2127	0.000940291490362	conservedPlasmodiumprotein,unknownfunction
PF3D7_1037300	1	906	0.00110375275938	ADP/ATPtransporteronadenylatetranslocase
PF3D7_1037500	5	2130	0.00234741784038	dynamin-likeprotein(DYN2)
PF3D7_1037600	3	2661	0.0011273957159	DNArepairhelicaserad25,putative
PF3D7_1037800	2	2835	0.000705467372134	dyneinintermediatechain,putative
PF3D7_1038000.1	2	360	0.00555555555556	antigenUB05
PF3D7_1038000.2	2	363	0.00550964187328	antigenUB05
PF3D7_1038100	1	2943	0.000339789330615	GDPdissociationinhibitordomaincontainingprotein
PF3D7_1038400	14	28692	0.000487940889447	gametocyte-specificprotein(Pf11-1)
PF3D7_1038500	1	1125	0.000888888888889	Plasmodiumexportedprotein,unknownfunction
PF3D7_1038600	2	1557	0.00128452151574	Plasmodiumexportedprotein,unknownfunction
PF3D7_1038800	3	2736	0.00109649122807	RESA-likeproteinwithPHISTandDnaJdomains
PF3D7_1039000	15	2742	0.0054704595186	serine/threonineproteinkinase,FIKKfamily(FIKK10.2)
PF3D7_1039100	3	1701	0.00176366843034	DnaJprotein,putative,pseudogene
PF3D7_1039200	1	453	0.00220750551876	Plasmodiumexportedprotein,unknownfunction,pseudogene
PF3D7_1039400	1	1347	0.000742390497402	erythrocytemembraneprotein1(PfEMP1),pseudogene
PF3D7_1039600	1	828	0.0012077294686	RESA-likeprotein,pseudogene
PF3D7_1040000	2	1080	0.00185185185185	rifin(RIF)
PF3D7_1040200	2	918	0.00217864923747	stevor
PF3D7_1040400	1	1047	0.000955109837631	rifin(RIF)
PF3D7_1040600	1	981	0.00101936799185	rifin(RIF)
PF3D7_1040900	1	936	0.00106837606838	rifin(RIF)
PF3D7_1041100	1	1005	0.000995024875622	rifin(RIF)
PF3D7_1041300	7	6585	0.00106302201974	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1100100	7	6549	0.00106886547565	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1100200	14	8985	0.00155815247635	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1100500	2	984	0.0020325203252	rifin(RIF)
PF3D7_1100900	2	840	0.00238095238095	RESA-likeprotein,pseudogene
PF3D7_1101200	1	1071	0.00093370681606	rifin(RIF)
PF3D7_1101400	2	1083	0.00184672206833	rifin,pseudogene(RIF)
PF3D7_1101800	2	849	0.00235571260306	RESA-likeprotein
