ID	Hits	Length	Normalized	Product
PF3D7_1026600	1	5079	0.000196889151408	conservedPlasmodiumprotein,unknownfunction
PF3D7_1027000	1	5436	0.00018395879323	conservedPlasmodiumprotein,unknownfunction
PF3D7_1027300	1	1182	0.000846023688663	peroxiredoxin(nPrx)
PF3D7_1028400	1	1452	0.00068870523416	nucleolarpreribosomalassemblyprotein,putative
PF3D7_1028500	1	2517	0.000397298371077	conservedPlasmodiumprotein,unknownfunction
PF3D7_1028600	1	516	0.00193798449612	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029100.1	1	4191	0.000238606537819	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029100.2	1	4185	0.000238948626045	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029200	2	1668	0.00119904076739	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029300	1	2208	0.000452898550725	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029600	1	1104	0.000905797101449	adenosinedeaminase(ADA)
PF3D7_1029700	1	2331	0.000429000429	conservedPlasmodiumprotein,unknownfunction
PF3D7_1029900	1	5094	0.000196309383589	conservedPlasmodiumprotein,unknownfunction
PF3D7_1030100	1	3873	0.000258197779499	pre-mRNA-splicingfactorATP-dependentRNAhelicasePRP22,putative(PRP22)
PF3D7_1030200	1	1353	0.000739098300074	conservedPlasmodiumprotein,unknownfunction
PF3D7_1030500	1	1182	0.000846023688663	26Sproteasomeregulatorysubunit,putative
PF3D7_1030600	1	1797	0.000556483027268	glycoprotease,putative
PF3D7_1030700	1	774	0.00129198966408	RNAmethyltransferase,putative
PF3D7_1030800	1	639	0.00156494522692	calmodulin,putative
PF3D7_1030900	2	657	0.00304414003044	28kDaookinetesurfaceprotein(Pfs28)
PF3D7_1031000	1	654	0.00152905198777	25kDaookinetesurfaceantigenprecursor(Pfs25)
PF3D7_1031300	4	2760	0.00144927536232	conservedPlasmodiumprotein,unknownfunction
PF3D7_1031600	2	2715	0.00073664825046	conservedPlasmodiumprotein,unknownfunction(GEXP15)
PF3D7_1031900	1	1803	0.000554631170272	conservedPlasmodiumprotein,unknownfunction
PF3D7_1032000	1	2211	0.000452284034374	mitochondrialpreribosomalassemblyproteinrimMprecursor,putative
PF3D7_1032100	1	3573	0.000279876854184	mRNA-decappingenzymesubunit1,putative(DCP1)
PF3D7_1032900	2	5232	0.000382262996942	RNApolymeraseII-associatedprotein1,putative
PF3D7_1033100	1	4305	0.000232288037166	S-adenosylmethioninedecarboxylase/ornithinedecarboxylase(AdoMetDC/ODC)
PF3D7_1033200	1	1068	0.000936329588015	earlytranscribedmembraneprotein10.2(ETRAMP10.2)
PF3D7_1033400	1	867	0.00115340253749	haloaciddehalogenase-likehydrolase,putative
PF3D7_1033500	2	2130	0.00093896713615	WD-repeatprotein,putative
PF3D7_1033600	1	2748	0.000363901018923	myb2transcriptionfactor,putative(Myb2)
PF3D7_1033700	1	1467	0.00068166325835	bromodomainprotein,putative
PF3D7_1034000	1	1992	0.000502008032129	Sec1familyprotein,putative
PF3D7_1034500	2	4536	0.000440917107584	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034600	1	933	0.0010718113612	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034800	1	1011	0.000989119683482	conservedPlasmodiumprotein,unknownfunction
PF3D7_1034900	2	2670	0.000749063670412	methionine--tRNAligase,putative
PF3D7_1035100	2	1686	0.0011862396204	probableprotein,unknownfunction
PF3D7_1035300	15	3702	0.00405186385737	glutamate-richprotein(GLURP)
PF3D7_1035700	2	2094	0.000955109837631	duffybinding-likemerozoitesurfaceprotein(DBLMSP)
PF3D7_1035900	18	1701	0.010582010582	probableprotein,unknownfunction(M566)
PF3D7_1036300	1	2289	0.000436871996505	merozoitesurfaceprotein(DBLMSP2)
PF3D7_1036400	1	3489	0.000286615075953	liverstageantigen1(LSA1)
PF3D7_1036600.1	1	663	0.00150829562594	conservedPlasmodiumprotein,unknownfunction
PF3D7_1036600.2	1	663	0.00150829562594	conservedPlasmodiumprotein,unknownfunction
PF3D7_1036900	3	5046	0.000594530321046	conservedPlasmodiumprotein,unknownfunction
PF3D7_1037000	3	6681	0.000449034575662	DNApolymerasezetacatalyticsubunit,putative
PF3D7_1037100	1	2238	0.000446827524576	pyruvatekinase2(PyKII)
PF3D7_1037500	2	2130	0.00093896713615	dynamin-likeprotein(DYN2)
PF3D7_1037800	1	2835	0.000352733686067	dyneinintermediatechain,putative
PF3D7_1038300	1	1101	0.000908265213442	conservedPlasmodiumprotein,unknownfunction
PF3D7_1038400	236	28692	0.00822528927924	gametocyte-specificprotein(Pf11-1)
PF3D7_1039100	1	1701	0.000587889476778	DnaJprotein,putative,pseudogene
PF3D7_1039600	1	828	0.0012077294686	RESA-likeprotein,pseudogene
PF3D7_1040200	2	918	0.00217864923747	stevor
PF3D7_1040700	1	1119	0.000893655049151	rifin(RIF)
PF3D7_1041000	1	1113	0.000898472596586	rifin(RIF)
PF3D7_1041300	1	6585	0.000151860288535	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1100200	4	8985	0.000445186421814	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1100500	1	984	0.0010162601626	rifin(RIF)
PF3D7_1100600	1	846	0.00118203309693	Plasmodiumexportedprotein(PHISTa),unknownfunction,pseudogene
PF3D7_1100900	1	840	0.00119047619048	RESA-likeprotein,pseudogene
PF3D7_1101000	1	402	0.00248756218905	erythrocytemembraneprotein1(PfEMP1),truncated
PF3D7_1101800	1	849	0.00117785630153	RESA-likeprotein
PF3D7_1102200	1	1701	0.000587889476778	DnaJprotein,putative
PF3D7_1102500	1	1875	0.000533333333333	Plasmodiumexportedprotein(PHISTb),unknownfunction(GEXP02)
PF3D7_1102700	1	276	0.0036231884058	earlytranscribedmembraneprotein11.1(ETRAMP11.1)
PF3D7_1102900	1	648	0.00154320987654	Plasmodiumexportedprotein(hyp11),unknownfunction
PF3D7_1103400	1	4389	0.000227842333105	iron-sulfurassemblyprotein,sufD,putative
PF3D7_1103500	1	1752	0.000570776255708	CPW-WPCfamilyprotein
PF3D7_1104100	1	1044	0.00095785440613	syntaxin,Qa-SNAREfamily(SYN13)
PF3D7_1104200	3	4281	0.000700770847933	chromatinremodelingprotein(SNF2L)
PF3D7_1104300	2	3426	0.000583771161705	conservedPlasmodiumprotein,unknownfunction
PF3D7_1104900	2	4863	0.000411268764137	calcium/calmodulin-dependentproteinkinase,putative
PF3D7_1105200	1	1392	0.000718390804598	conservedPlasmodiumprotein,unknownfunction
PF3D7_1105400	1	786	0.00127226463104	40SribosomalproteinS4,putative
PF3D7_1105700	1	1521	0.000657462195924	conservedprotein,unknownfunction
PF3D7_1105800	1	801	0.00124843945069	conservedPlasmodiumprotein,unknownfunction
PF3D7_1106200	3	2046	0.00146627565982	conservedPlasmodiumprotein,unknownfunction
PF3D7_1106300	1	2202	0.000454132606721	exonuclease,putative
PF3D7_1106500	2	6066	0.000329706561161	conservedPlasmodiumprotein,unknownfunction
PF3D7_1106600	1	3942	0.00025367833587	DEAD/DEAHboxhelicase,putative
PF3D7_1106800	1	4506	0.000221926320462	proteinkinase,putative
PF3D7_1107300	2	10005	0.000199900049975	polyadenylate-bindingprotein-interactingprotein1,putative(PAIP1)
PF3D7_1107600	1	3438	0.000290866783013	conservedPlasmodiumprotein,unknownfunction
PF3D7_1107700	1	1932	0.000517598343685	pescadillo-likeprotein(PES)
PF3D7_1107800	1	5487	0.000182248952069	transcriptionfactorwithAP2domain(s)(ApiAP2)
PF3D7_1108100	1	4107	0.000243486729973	conservedPlasmodiumprotein,unknownfunction
PF3D7_1108600	1	1032	0.000968992248062	endoplasmicreticulum-residentcalciumbindingprotein(ERC)
PF3D7_1108700	1	1623	0.000616142945163	heatshockproteinDnaJhomologuePfj2
PF3D7_1109100	1	4404	0.000227066303361	conservedPlasmodiumprotein,unknownfunction
PF3D7_1109200	1	1158	0.000863557858377	pre-mRNAsplicingfactor,putative
PF3D7_1110100	1	2553	0.00039169604387	conservedPlasmodiumprotein,unknownfunction
PF3D7_1110200	2	3990	0.000501253132832	pre-mRNA-processingfactor6,putative(PRPF6)
PF3D7_1110400	2	4452	0.000449236298293	asparagine-richantigen
PF3D7_1110900	1	1740	0.000574712643678	ES2protein,putative
PF3D7_1111200	1	1785	0.000560224089636	conservedPlasmodiumprotein,unknownfunction
PF3D7_1111400	1	567	0.00176366843034	conservedPlasmodiumprotein,unknownfunction
PF3D7_1111700	1	2403	0.000416146483562	conservedPlasmodiumprotein,unknownfunction
PF3D7_1111800	1	1068	0.000936329588015	peptidyl-prolylcis-transisomerase,putative
PF3D7_1112100	2	7383	0.000270892591088	conservedPlasmodiumprotein,unknownfunction
PF3D7_1112300	1	2538	0.000394011032309	conservedPlasmodiumprotein,unknownfunction
PF3D7_1112700	2	3480	0.000574712643678	conservedPlasmodiumprotein,unknownfunction
PF3D7_1112900	1	1092	0.000915750915751	conservedPlasmodiumprotein,unknownfunction
PF3D7_1113000	12	17769	0.000675333445889	conservedPlasmodiumprotein,unknownfunction
PF3D7_1113300	1	1032	0.000968992248062	UDP-galactosetransporter,putative
PF3D7_1113500	1	2097	0.000476871721507	GTPbindingprotein,putative
PF3D7_1114400	2	1914	0.00104493207941	conservedPlasmodiumprotein,unknownfunction
PF3D7_1114700	1	2100	0.00047619047619	serine/threonineproteinkinase,putative(CLK3)
PF3D7_1114800	1	1185	0.00084388185654	glycerol-3-phosphatedehydrogenase,putative
PF3D7_1115200	1	2382	0.000419815281276	SETdomainprotein,putative(SET7)
PF3D7_1115300	1	1449	0.000690131124914	cysteineproteinasefalcipain2b(FP2B)
PF3D7_1115500	1	696	0.0014367816092	transcriptionfactorwithAP2domain(s),putative(ApiAP2)
PF3D7_1115600	1	588	0.00170068027211	peptidyl-prolylcis-transisomerase(CYP19B)
PF3D7_1115700	1	1455	0.000687285223368	cysteineproteinasefalcipain2a(FP2A)
PF3D7_1116000	2	3606	0.000554631170272	rhoptryneckprotein4(RON4)
PF3D7_1116100	1	5493	0.000182049881668	serineesterase,putative
PF3D7_1116300	1	504	0.00198412698413	peptidyl-prolylcis-transisomerase(CYP19C)
PF3D7_1116400	1	1458	0.000685871056241	ERmembraneproteinSec12(SEC12)
PF3D7_1116600	2	2571	0.000777907429016	oligosaccharyltransferaseSTT3subunit,putative
PF3D7_1116800	3	2721	0.00110253583241	heatshockprotein101(HSP101)
PF3D7_1117200	2	5355	0.000373482726424	conservedPlasmodiumprotein,unknownfunction
PF3D7_1117500	1	1686	0.000593119810202	tyrosine--tRNAligase
PF3D7_1117700	1	645	0.0015503875969	GTP-bindingnuclearproteinran/tc4(RAN)
PF3D7_1118200	1	2793	0.000358037952023	heatshockprotein90,putative
PF3D7_1118300	3	4467	0.000671591672263	insulinase,putative
PF3D7_1118500	1	1785	0.000560224089636	boxC/DsnoRNPrRNA2'-O-methylationfactor,putative
PF3D7_1118600	1	1827	0.000547345374932	histoneacetyltransferase,putative(MYST)
PF3D7_1118700	1	1959	0.000510464522716	conservedPlasmodiumprotein,unknownfunction
PF3D7_1118900	1	747	0.00133868808568	conservedPlasmodiumprotein,unknownfunction
PF3D7_1119400	2	6444	0.000310366232154	ubiquitin-proteinligase,putative
PF3D7_1119500	1	1311	0.000762776506484	clathrincoatassemblyprotein,putative
PF3D7_1119600	1	3159	0.000316555872111	peptidase,putative
PF3D7_1119700	2	1059	0.00188857412653	conservedPlasmodiumprotein,unknownfunction
PF3D7_1120300	3	1590	0.00188679245283	metalionchannel-Mg2,Co2andNi2
PF3D7_1120400	1	1149	0.000870322019147	alpha/betahydrolasefolddomaincontainingprotein,putative
PF3D7_1120500	1	2376	0.000420875420875	tRNAnucleotidyltransferase,putative
PF3D7_1120600	3	7638	0.000392772977219	conservedPlasmodiumprotein,unknownfunction
PF3D7_1120700	1	3759	0.000266028198989	conservedPlasmodiumprotein,unknownfunction
PF3D7_1120900	1	342	0.00292397660819	heatshockfactorbindingprotein1,putative
PF3D7_1121100	4	4635	0.000862998921251	conservedPlasmodiumprotein,unknownfunction
PF3D7_1121300	1	5028	0.000198886237072	proteinkinase,putative(TKL2)
PF3D7_1121400	1	1749	0.000571755288736	WDdomain,G-betarepeat-containingprotein
PF3D7_1121700	1	2448	0.000408496732026	proteinGCN20(GCN20)
PF3D7_1121800	2	6075	0.000329218106996	petidase,M16family
PF3D7_1121900	2	1578	0.00126742712294	serine/threonineproteinkinase,putative
PF3D7_1122100	1	1545	0.000647249190939	conservedPlasmodiumprotein,unknownfunction
PF3D7_1122400	5	2556	0.00195618153365	conservedPlasmodiumprotein,unknownfunction
PF3D7_1122500	2	5871	0.000340657468915	conservedPlasmodiumprotein,unknownfunction
PF3D7_1122600	3	5499	0.000545553737043	conservedPlasmodiumprotein,unknownfunction
PF3D7_1122800	2	4854	0.00041203131438	calcium-dependentproteinkinase6(CDPK6)
PF3D7_1122900	8	15756	0.000507743082001	dyneinheavychain,putative
PF3D7_1123000	1	7404	0.000135062128579	conservedPlasmodiumprotein,unknownfunction
PF3D7_1123100	5	6798	0.000735510444248	calcium-dependentproteinkinase7(CDPK7)
PF3D7_1123200	3	2445	0.00122699386503	leucine-richrepeatprotein(LRR11)
PF3D7_1123300	3	2070	0.00144927536232	RINGzincfingerprotein,putative
PF3D7_1123500	3	4011	0.00074794315632	conservedPlasmodiumprotein,unknownfunction
PF3D7_1123600	1	2139	0.000467508181393	RAPprotein,putative
PF3D7_1124100	1	4962	0.000201531640468	neutral-sphingomyelinaseactivationfactorprotein,putative
PF3D7_1124600	2	1272	0.00157232704403	ethanolaminekinase(EK)
PF3D7_1124700	1	906	0.00110375275938	GrpEproteinhomolog,mitochondrial,putative(MGE1)
PF3D7_1125000	1	873	0.00114547537228	conservedPlasmodiumprotein,unknownfunction
PF3D7_1125100	1	1491	0.000670690811536	vacuolarmembraneprotein-related,putative
PF3D7_1125300	1	4596	0.000217580504787	DNA-directedRNApolymerase(mtRNAP)
PF3D7_1125400	1	1413	0.00070771408351	mitochondrialinnermembranetranslocasesubunitTIM44,putative
PF3D7_1125500	1	381	0.00262467191601	smallnuclearribonucleoproteinD1,putative(SNRPD1)
PF3D7_1125600	1	252	0.00396825396825	conservedPlasmodiumprotein,unknownfunction
PF3D7_1125800	1	1779	0.000562113546936	kelchprotein,putative
PF3D7_1126100	1	3951	0.000253100480891	autophagy-relatedprotein7,putative(ATG7)
PF3D7_1126200	1	471	0.00212314225053	40SribosomalproteinS18,putative
PF3D7_1126300	1	1854	0.000539374325782	DnaJprotein,putative
PF3D7_1126500	1	4107	0.000243486729973	conservedPlasmodiumprotein,unknownfunction
PF3D7_1126800	1	2745	0.000364298724954	RNAbindingprotein,putative
PF3D7_1127000	1	864	0.00115740740741	proteinphosphatase,putative
PF3D7_1127300	1	882	0.00113378684807	methyltransferase,putative
PF3D7_1127600	1	894	0.00111856823266	CRAL/TRIOdomain-containingprotein,putative
PF3D7_1128000.1	2	5370	0.000372439478585	conservedPlasmodiumprotein,unknownfunction
PF3D7_1128000.2	2	5331	0.000375164134309	conservedPlasmodiumprotein,unknownfunction
PF3D7_1128100	1	747	0.00133868808568	cochaperoneprefoldincomplexsubunit,putative
PF3D7_1128200	1	411	0.00243309002433	multiproteinbridgingfactortype1,putative(MBF1)
PF3D7_1128300	1	4713	0.000212179079143	6-phosphofructokinase(PFK11)
PF3D7_1129100	2	1359	0.00147167034584	parasitophorousvacuolarprotein1(PV1)
PF3D7_1129400	1	1905	0.000524934383202	RNAmethyltransferase,putative
PF3D7_1129500	1	1836	0.000544662309368	A/G-specificadenineglycosylase,putative
PF3D7_1129600	1	4017	0.000248941996515	phosphatidylinositol-4-phosphate-5-kinase,putative
PF3D7_1129800	1	849	0.00117785630153	conservedPlasmodiumprotein,unknownfunction
PF3D7_1130200	1	951	0.00105152471083	60SribosomalproteinP0(PfP0)
PF3D7_1130700	5	5457	0.000916254352208	structuralmaintenanceofchromosomeprotein,putative
PF3D7_1130900	1	4059	0.000246366100025	mitochondrialrpoDprecursor,putative
PF3D7_1131400	3	5106	0.000587544065805	conservedPlasmodiumprotein,unknownfunction
PF3D7_1131600	2	8292	0.000241196333816	conservedPlasmodiumprotein,unknownfunction
PF3D7_1131700	1	411	0.00243309002433	conservedPlasmodiumprotein,unknownfunction
PF3D7_1131800	2	4731	0.000422743606003	oxysterol-bindingprotein-relatedprotein2
PF3D7_1132000	1	2649	0.000377500943752	ubiquitin-likeprotein,putative
PF3D7_1133200	3	6219	0.000482392667631	conservedPlasmodiumprotein,unknownfunction
PF3D7_1133300	2	1101	0.00181653042688	LEM3/CDC50familyprotein,putative
PF3D7_1133400	1	1869	0.000535045478866	apicalmembraneantigen1(AMA1)
PF3D7_1133700	1	2994	0.000334001336005	conservedPlasmodiumprotein,unknownfunction
PF3D7_1133800	1	2574	0.0003885003885	RNA(uracil-5-)methyltransferase,putative
PF3D7_1133900	3	3696	0.000811688311688	conservedPlasmodiumprotein,unknownfunction
PF3D7_1134100	1	1272	0.000786163522013	proteindisulfideisomerase(PDI-11)
PF3D7_1134200	4	5418	0.000738279808047	conservedPlasmodiumprotein,unknownfunction
PF3D7_1134300	1	6684	0.00014961101137	conservedPlasmodiumprotein,unknownfunction
PF3D7_1134500	1	5235	0.000191021967526	alpha/betahydrolase,putative
PF3D7_1134700	1	4554	0.000219587176109	DNA-directedRNApolymerase1,subunit2,putative
PF3D7_1134800	2	1464	0.00136612021858	coatomerdeltasubunit,putative
PF3D7_1135100	1	2070	0.00048309178744	proteinphosphatase,putative
PF3D7_1135500	1	1080	0.000925925925926	conservedPlasmodiumprotein,unknownfunction
PF3D7_1135600	3	5457	0.000549752611325	conservedPlasmodiumprotein,unknownfunction
PF3D7_1135800	1	480	0.00208333333333	conservedPlasmodiumprotein,unknownfunction
PF3D7_1136000	2	10407	0.000192178341501	conservedPlasmodiumprotein,unknownfunction
PF3D7_1136400	2	2661	0.000751597143931	conservedPlasmodiumprotein,unknownfunction
PF3D7_1136600	1	3969	0.000251952632905	conservedPlasmodiumprotein,unknownfunction
PF3D7_1136800	1	1110	0.000900900900901	DnaJprotein,putative
PF3D7_1136900	2	4026	0.000496770988574	subtilisin-likeprotease2(SUB2)
PF3D7_1137200	1	1248	0.000801282051282	conservedPlasmodiumprotein,unknownfunction
PF3D7_1137300	1	2070	0.00048309178744	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1137400	1	1278	0.000782472613459	UVB-resistanceproteinUVR8homologue
PF3D7_1137500	1	519	0.0019267822736	apicoplastribosomalproteinS14p/S29eprecursor,putative
PF3D7_1137600	1	1971	0.00050735667174	conservedPlasmodiumprotein,unknownfunction
PF3D7_1137700	1	2208	0.000452898550725	conservedPlasmodiumprotein,unknownfunction
PF3D7_1137900	1	2289	0.000436871996505	conservedPlasmodiumprotein,unknownfunction
PF3D7_1138000	1	8550	0.000116959064327	conservedPlasmodiumprotein,unknownfunction
PF3D7_1138400	2	12681	0.000157716268433	guanylylcyclase(GCalpha)
PF3D7_1138500	1	2775	0.00036036036036	proteinphosphatase2c
PF3D7_1138700	1	5613	0.000178157847853	conservedPlasmodiumprotein,unknownfunction
PF3D7_1138800	1	5763	0.000173520735728	conservedPlasmodiumprotein,unknownfunction
PF3D7_1139100	1	5376	0.000186011904762	RNAbindingprotein,putative
PF3D7_1139300	2	7962	0.000251193167546	transcriptionfactorwithAP2domain(s)(ApiAP2)
PF3D7_1139700	1	1518	0.000658761528327	adrenodoxinreductase,putative
PF3D7_1139800	3	6642	0.000451671183379	conservedPlasmodiumprotein,unknownfunction
PF3D7_1140000	1	1803	0.000554631170272	carbonicanhydrase,putative
PF3D7_1140200	1	1344	0.000744047619048	conservedPlasmodiumprotein,unknownfunction
PF3D7_1140600	1	5475	0.000182648401826	conservedPlasmodiumprotein,unknownfunction
PF3D7_1140700	2	6828	0.000292911540715	conservedPlasmodiumprotein,unknownfunction
PF3D7_1140900	1	5367	0.000186323830818	conservedPlasmodiumprotein,unknownfunction
PF3D7_1141000	1	2472	0.000404530744337	conservedPlasmodiumprotein,unknownfunction
PF3D7_1141100	3	7692	0.000390015600624	conservedPlasmodiumprotein,unknownfunction
PF3D7_1141300	1	3039	0.000329055610398	conservedPlasmodiumprotein,unknownfunction
PF3D7_1141500	1	912	0.00109649122807	conservedPlasmodiumprotein,unknownfunction
PF3D7_1141700	1	942	0.00106157112527	conservedPlasmodiumprotein,unknownfunction
PF3D7_1141900	1	1515	0.000660066006601	innermembranecomplexprotein1b,putative(IMC1b)
PF3D7_1142100	2	8217	0.000243397833759	conservedPlasmodiumprotein,unknownfunction
PF3D7_1142200	2	819	0.002442002442	conservedPlasmodiumprotein,unknownfunction
PF3D7_1142300	1	5487	0.000182248952069	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_1142400	2	1413	0.00141542816702	coproporphyrinogenIIIoxidase(CPO)
PF3D7_1142700	1	1848	0.000541125541126	conservedprotein,unknownfunction
PF3D7_1143000	1	1149	0.000870322019147	alpha/betahydrolase,putative
PF3D7_1143200	1	966	0.00103519668737	DnaJprotein,putative
PF3D7_1143600	1	894	0.00111856823266	conservedPlasmodiumprotein,unknownfunction
PF3D7_1143800	1	2700	0.00037037037037	conservedPlasmodiumprotein,unknownfunction
PF3D7_1144400	1	4395	0.000227531285552	conservedPlasmodiumprotein,unknownfunction
PF3D7_1144800	1	1977	0.000505816894284	conservedPlasmodiumprotein,unknownfunction
PF3D7_1145000	1	1734	0.000576701268743	conservedPlasmodiumprotein,unknownfunction
PF3D7_1145200	4	6048	0.000661375661376	serine/threonineproteinkinase,putative
PF3D7_1145600	1	1890	0.000529100529101	conservedprotein,unknownfunction
PF3D7_1145800	1	2748	0.000363901018923	conservedPlasmodiumprotein,unknownfunction
PF3D7_1146600	2	3906	0.000512032770097	CCAAT-boxDNAbindingproteinsubunitB(NFYB)
PF3D7_1146700	2	2409	0.000830220008302	kinesin-likeprotein,putative
PF3D7_1146800	3	9567	0.000313577924114	conservedPlasmodiumprotein,unknownfunction
PF3D7_1147000	2	8823	0.000226680267483	sporozoiteasparagine-richprotein(SLARP)
PF3D7_1147300	1	4086	0.000244738130201	conservedPlasmodiumprotein,unknownfunction
PF3D7_1147500	1	2772	0.00036075036075	farnesyltransferasebetasubunit,putative
PF3D7_1147600	1	1791	0.000558347292016	conservedPlasmodiumprotein,unknownfunction
PF3D7_1147800.1	3	6168	0.000486381322957	merozoiteadhesiveerythrocyticbindingprotein(MAEBL)
PF3D7_1147800.2	3	6060	0.00049504950495	merozoiteadhesiveerythrocyticbindingprotein(MAEBL)
PF3D7_1148600	2	7209	0.000277430989041	unspecifiedproduct
PF3D7_1149000	37	18282	0.00202384859425	antigen332,DBL-likeprotein(Pf332)
PF3D7_1149100.1	7	1353	0.00517368810052	Plasmodiumexportedprotein,unknownfunction
PF3D7_1149100.2	7	1350	0.00518518518519	Plasmodiumexportedprotein,unknownfunction
PF3D7_1149200	9	3273	0.00274977085243	ring-infectederythrocytesurfaceantigen
PF3D7_1149500	2	2520	0.000793650793651	ring-infectederythrocytesurfaceantigen2,pseudogene(RESA2)
PF3D7_1149600	2	2145	0.000932400932401	DnaJprotein,putative
PF3D7_1149800	2	945	0.0021164021164	rifin(RIF)
PF3D7_1150400	2	9360	0.000213675213675	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1200100	3	6537	0.000458926112896	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1200400	4	8583	0.00046603751602	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_1200600	4	9171	0.00043615745284	erythrocytemembraneprotein1,PfEMP1(VAR2CSA)
PF3D7_1200700	3	2781	0.00107874865156	acyl-CoAsynthetase(ACS7)
PF3D7_1200900	1	1152	0.000868055555556	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_1201100	1	2703	0.000369959304477	RESA-likeproteinwithPHISTandDnaJdomains
PF3D7_1201400	2	3390	0.000589970501475	Plasmodiumexportedprotein,unknownfunction
PF3D7_1202200	1	975	0.00102564102564	mitochondrialphosphatecarrierprotein(MPC)
PF3D7_1202300	4	17157	0.000233140992015	dyneinheavychain,putative
PF3D7_1202500	3	3240	0.000925925925926	trimethylguanosinesynthase,putative
PF3D7_1202600	3	6543	0.000458505272811	conservedprotein,unknownfunction
PF3D7_1203500	1	1671	0.000598444045482	Sua5/YciO/YrdCfamilyprotein,putative
PF3D7_1203700	1	1044	0.00095785440613	nucleosomeassemblyprotein(NAPL)
PF3D7_1204000	1	492	0.0020325203252	conservedPlasmodiumprotein,unknownfunction
PF3D7_1204100	2	3270	0.000611620795107	conservedPlasmodiumprotein,unknownfunction
PF3D7_1204300	1	486	0.00205761316872	eukaryotictranslationinitiationfactor5A(EIF5A)
PF3D7_1205400	1	3258	0.000306936771025	conservedPlasmodiumprotein,unknownfunction
PF3D7_1205500	1	5358	0.000186636804778	zincfingerprotein,putative
PF3D7_1205600	1	1002	0.000998003992016	conservedPlasmodiumprotein,unknownfunction
PF3D7_1205800	2	6855	0.000291757840992	highmobilitygroupproteinB3,putative(HMGB3)
PF3D7_1205900	1	3249	0.000307787011388	conservedprotein,unknownfunction
PF3D7_1206200	1	2955	0.000338409475465	eukaryotictranslationinitiationfactor3subunit8,putative
PF3D7_1206300	5	8283	0.000603646021973	conservedPlasmodiumprotein,unknownfunction
PF3D7_1206400	1	1041	0.000960614793468	rhodaneselikeprotein,putative
PF3D7_1206600	1	4353	0.000229726625316	DNA-directedRNApolymeraseIIIsubunit,putative
PF3D7_1206700	1	1698	0.000588928150766	eukaryotictranslationinitiationfactor5,putative
PF3D7_1206800	3	2184	0.00137362637363	conservedPlasmodiumprotein,unknownfunction
PF3D7_1206900	2	1974	0.00101317122594	conservedPlasmodiumprotein,unknownfunction
PF3D7_1207000	2	7839	0.000255134583493	conservedPlasmodiumprotein,unknownfunction
PF3D7_1207200	2	8172	0.000244738130201	conservedPlasmodiumprotein,unknownfunction
PF3D7_1207400	2	1188	0.0016835016835	conservedPlasmodiumprotein,unknownfunction
PF3D7_1207500	1	549	0.00182149362477	conservedPlasmodiumprotein,unknownfunction
PF3D7_1207600	1	1806	0.000553709856035	tRNAdelta(2)-isopentenylpyrophosphatetransferase,putative
PF3D7_1207700	2	1128	0.00177304964539	bloodstageantigen41-3precursor
PF3D7_1207800	3	2907	0.00103199174407	conservedPlasmodiumprotein,unknownfunction
PF3D7_1208100	2	13410	0.000149142431022	conservedPlasmodiumprotein,unknownfunction
PF3D7_1208200	4	10578	0.000378143316317	cysteinerepeatmodularprotein3(CRMP3)
PF3D7_1208300	2	474	0.0042194092827	mitochondrialACPprecursor,putative
PF3D7_1208400	1	4695	0.000212992545261	aminoacidtransporter,putative
PF3D7_1208500	2	5262	0.000380083618396	conservedPlasmodiumprotein,unknownfunction
PF3D7_1208700	2	1197	0.00167084377611	conservedPlasmodiumprotein,unknownfunction
PF3D7_1208900	3	4329	0.000693000693001	conservedPlasmodiumprotein,unknownfunction
PF3D7_1209100	1	2550	0.000392156862745	conservedPlasmodiumprotein,unknownfunction
PF3D7_1209400	2	2379	0.00084068936528	conservedPlasmodiumprotein,unknownfunction
PF3D7_1209600	2	1308	0.00152905198777	porphobilinogendeaminase(PBGD)
PF3D7_1209800	1	570	0.00175438596491	ATPsynthasemitochondrialF1complexassemblyfactor1,putative(ATP11)
PF3D7_1210300	1	630	0.0015873015873	conservedPlasmodiumprotein,unknownfunction
PF3D7_1210400	1	2706	0.000369549150037	generaltranscriptionfactor3Cpolypeptide5,putative
PF3D7_1210500	2	1317	0.00151860288535	conservedPlasmodiumprotein,unknownfunction
PF3D7_1210600	1	3198	0.000312695434647	conservedPlasmodiumprotein,unknownfunction
